Date,Narration,Voucher Type,Debit,Credit,Amount,Bank Ledger,Contra Ledger,Balance,Reference
15-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35096986167,Payment,900000.00,,900000.00,H D F C Bank Jhabua 50200060244460,A,213055.52,0000000000000171
15-12-2025,UPI-ASHAPURI MARKETING-KETANVANI977@OKSB I-NA-102229203521-BILL,Payment,2869.00,,2869.00,H D F C Bank Jhabua 50200060244460,Ashapuri Marketing Vadodara,210186.52,0000000328752445
15-12-2025,RTGSCR-ICIC0000011-RAJENDRAKUMARSHAIT,Payment,54.00,,54.00,H D F C Bank Jhabua 50200060244460,A,210132.52,0000000341679972
16-12-2025,No Description,Receipt,,4191.00,4191.00,H D F C Bank Jhabua 50200060244460,A,214323.52,AXNPN35096986167
16-12-2025,No Description,Payment,22265.00,,22265.00,H D F C Bank Jhabua 50200060244460,A,192058.52,0000102229203521
16-12-2025,No Description,Receipt,,293994.00,293994.00,H D F C Bank Jhabua 50200060244460,A,486052.52,ICICR42025121600
17-12-2025,ANMAL,Receipt,,1975.00,1975.00,H D F C Bank Jhabua 50200060244460,A,488027.52,583973
18-12-2025,KOTHARI-VIRENDRAKUMARRATANLALGANDH I-ICICR42025121600583973,Receipt,,1939.57,1939.57,H D F C Bank Jhabua 50200060244460,A,489967.09,AXNPN35105026271
18-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35105026271,Payment,33000.00,,33000.00,H D F C Bank Jhabua 50200060244460,A,456967.09,AXNPN35213685495
18-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35213685495 50200105537405-TPT-INTREST-REKHAPALRECH A SELF-CHQPAID-JOBAT,Contra,200000.00,,200000.00,H D F C Bank Jhabua 50200060244460,Cash,256967.09,0000000227646979
18-12-2025,"NEFTDR-KKBK0000826-RAJINDUSRIESDAHOD- NETBANK,MUM-HDFCH00682100902-BILL",Payment,100000.00,,100000.00,H D F C Bank Jhabua 50200060244460,A,156967.09,0000000000000172
19-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35321747767,Receipt,,27179.86,27179.86,H D F C Bank Jhabua 50200060244460,Phone Pyee,184146.95,HDFCH00682100902
19-12-2025,"NEFTDR-CBIN0MPDCAQ-MANDISHULK KHATA-NE TBANK,MUM-HDFCH00684135274-BILL",Payment,20000.00,,20000.00,H D F C Bank Jhabua 50200060244460,A,164146.95,AXNPN35321747767
19-12-2025,NEFTCR-SBIN0030241-SHANTILALJAYANTILAL -VIRENDRAKUMARRATANLAL G-SBIN325353015 669 50200054709856-TPT-BILL-AMITVIRENDRAKU MARGANDHI,Receipt,,831000.00,831000.00,H D F C Bank Jhabua 50200060244460,Amit Gandhi,995146.95,HDFCH00684135274
19-12-2025,"RTGSDR-BKID0009813-CHOUDHARY INTERPRISE -NETBANK,MUM-HDFCR52025121997107283-BIL",Payment,50000.00,,50000.00,H D F C Bank Jhabua 50200060244460,Choudhary Enterprises,945146.95,SBIN325353015669
19-12-2025,No Description,Payment,500000.00,,500000.00,H D F C Bank Jhabua 50200060244460,A,445146.95,0000000549021359
20-12-2025,L,Receipt,,2740.00,2740.00,H D F C Bank Jhabua 50200060244460,A,447886.95,AXNPN35430435386
20-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35430435386 ACHD-AXISBANK-6944FEBEBAF61CA2C90A48E SELF-CHQPAID-JHABUA,Contra,35653.00,,35653.00,H D F C Bank Jhabua 50200060244460,Cash,412233.95,0000003686063799
20-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35538450501,Payment,300000.00,,300000.00,H D F C Bank Jhabua 50200060244460,A,112233.95,0000000000000173
21-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35646482354,Receipt,,600.00,600.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,112833.95,AXNPN35538450501
22-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35754940741,Receipt,,36480.00,36480.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,149313.95,AXNPN35646482354
23-12-2025,IMPS-535714121017-SHREESHANTINATHTRADE RS-HDFC-XXXXXXXXXX1636-PAID SELF-CHQPAID-JOBAT,Receipt,,1575.00,1575.00,H D F C Bank Jhabua 50200060244460,A,150888.95,AXNPN35754940741
23-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN35862882412 LOWDENOMINATIONCHARGENOV25 021225-CDT 2533537677901,Receipt,,300000.00,300000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,450888.95,0000535714121017
23-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK,Payment,400000.00,,400000.00,H D F C Bank Jhabua 50200060244460,A,50888.95,0000000000000174
24-12-2025,No Description,Receipt,,6435.00,6435.00,H D F C Bank Jhabua 50200060244460,A,57323.95,AXNPN35862882412
24-12-2025,No Description,Payment,566.40,,566.40,H D F C Bank Jhabua 50200060244460,A,56757.55,CDT2533537677901
25-12-2025,No Description,Receipt,,19025.00,19025.00,H D F C Bank Jhabua 50200060244460,A,75782.55,AXNPN35971624465
25-12-2025,UMARRATANLALGANDHI-AXNPN35971624465,Receipt,,1.00,1.00,H D F C Bank Jhabua 50200060244460,A,75783.55,0000535915036274
25-12-2025,IMPS-535915036274-NSDL-NSPB-XXXXXXXX7669 -DIGITAPAPI,Receipt,,40000.00,40000.00,H D F C Bank Jhabua 50200060244460,A,115783.55,0000535992696033
26-12-2025,IMPS-535992696033-TAPIPEFINTECHPRIVATE LIMITED-YESB-XXXXXXXXXXX2882-PAYOUTS FR OMTAPIPE,Receipt,,690.00,690.00,H D F C Bank Jhabua 50200060244460,A,116473.55,AXNPN36079593753
27-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN36079593753,Receipt,,270.00,270.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,116743.55,AXNPN36187914403
28-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN36187914403,Receipt,,6399.99,6399.99,H D F C Bank Jhabua 50200060244460,Phone Pyee,123143.54,AXNPN36295955993
29-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN36295955993,Receipt,,1060.00,1060.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,124203.54,AXNPN36303598108
30-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN36303598108,Receipt,,86516.00,86516.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,210719.54,AXNPN36411986422
30-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN36411986422,Payment,20000.00,,20000.00,H D F C Bank Jhabua 50200060244460,A,190719.54,HDFCH00700839481
30-12-2025,"NEFTDR-CBIN0MPDCAQ-MANDISHULK KHATA-NE TBANK,MUM-HDFCH00700839481-MANDI SHULK 50200031127073-TPT-PAID-SHRIJAYANTTRAD",Receipt,,1000000.00,1000000.00,H D F C Bank Jhabua 50200060244460,A,1190719.54,0000000600445901
30-12-2025,ERS,Payment,500000.00,,500000.00,H D F C Bank Jhabua 50200060244460,A,690719.54,0000000000000158
30-12-2025,SELF-CHQPAID-JOBAT SELF-CHQPAID-JOBAT,Contra,500000.00,,500000.00,H D F C Bank Jhabua 50200060244460,Cash,190719.54,0000000000000159
31-12-2025,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN36520224768,Receipt,,41669.99,41669.99,H D F C Bank Jhabua 50200060244460,Phone Pyee,232389.53,AXNPN36520224768
01-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00129457835 50200031127073-TPT-PAID-SHRIJAYANTTRAD ERS,Receipt,,980.00,980.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,233369.53,AXNPN00129457835
01-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00236915197,Receipt,,800168.00,800168.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1033537.53,0000000559653240
02-01-2026,"RTGSDR-BKID0009813-CHOUDHARY INTERPRISE -NETBANK,MUM-HDFCR52026010252277122-BIL L",Receipt,,35100.00,35100.00,H D F C Bank Jhabua 50200060244460,Choudhary Enterprises,1068637.53,AXNPN00236915197
02-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00345729084 SELF-CHQPAID-JOBAT 50200045981636-TPT-PAID-SHREESHANTINATH TRADERS,Contra,500000.00,,500000.00,H D F C Bank Jhabua 50200060244460,Cash,568637.53,HDFCR52026010252277122
03-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00454714499,Receipt,,9985.00,9985.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,578622.53,AXNPN00345729084
03-01-2026,No Description,Payment,500000.00,,500000.00,H D F C Bank Jhabua 50200060244460,A,78622.53,0000000000000160
03-01-2026,No Description,Receipt,,900000.00,900000.00,H D F C Bank Jhabua 50200060244460,A,978622.53,0000000450863878
04-01-2026,No Description,Receipt,,290.00,290.00,H D F C Bank Jhabua 50200060244460,A,978912.53,AXNPN00454714499
05-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM,Receipt,,6496.06,6496.06,H D F C Bank Jhabua 50200060244460,Phone Pyee,985408.59,AXNPN00562002764
05-01-2026,ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00562002764 SELF-CHQPAID-JOBAT,Contra,900000.00,,900000.00,H D F C Bank Jhabua 50200060244460,Cash,85408.59,0000000000000175
06-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00670504722 IBCASHWDLCHGSINCLGST201225-CDT2600 238392775,Contra,,5192.00,5192.00,H D F C Bank Jhabua 50200060244460,Cash,90600.59,AXNPN00670504722
06-01-2026,IMPS-600618188409-SHREESHANTINATHTRADE RS-HDFC-XXXXXXXXXX1636-PAID,Payment,708.00,,708.00,H D F C Bank Jhabua 50200060244460,A,89892.59,CDT2600238392775
06-01-2026,IMPS-600618189485-SHREESHANTINATHTRADE RS-HDFC-XXXXXXXXXX1636-PAID,Receipt,,47206.00,47206.00,H D F C Bank Jhabua 50200060244460,A,137098.59,0000600618188409
06-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00778309970 EMI801020320CHQS80102032001110126801 020320,Receipt,,30987.00,30987.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,168085.59,0000600618189485
07-01-2026,CHQDEP-CTSCLG1-SUSARI:ADHIKSHAKB ALAKAASHRAMFUTTALABBADA:STATE BANKO FINDIA,Receipt,,38560.00,38560.00,H D F C Bank Jhabua 50200060244460,A,206645.59,AXNPN00778309970
07-01-2026,CHQDEP-CTSCLG1-SUSARI:ADHIKSHAKB ALAKAASHRAMFUTTALABBADA:STATE BANKO FINDIA,Payment,54498.00,,54498.00,H D F C Bank Jhabua 50200060244460,A,152147.59,000000000000000
07-01-2026,CHQDEP-CTSCLG1-SUSARI:ADHIKSHAKB ALAKAASHRAMFUTTALABBADA:STATE BANKO,Receipt,,8200.00,8200.00,H D F C Bank Jhabua 50200060244460,A,160347.59,0000000000242908
07-01-2026,No Description,Receipt,,16550.00,16550.00,H D F C Bank Jhabua 50200060244460,A,176897.59,0000000000242907
07-01-2026,No Description,Receipt,,19700.00,19700.00,H D F C Bank Jhabua 50200060244460,A,196597.59,0000000000242906
08-01-2026,FINDIA,Receipt,,2250.00,2250.00,H D F C Bank Jhabua 50200060244460,A,198847.59,AXNPN00887527912
08-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00887527912,Receipt,,500000.00,500000.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,698847.59,0000600811148616
08-01-2026,IMPS-600811148616-SHRIJAYANTTRADERS-HD FC-XXXXXXXXXX7073-PAID,Payment,50000.00,,50000.00,H D F C Bank Jhabua 50200060244460,A,648847.59,HDFCH00727847455
08-01-2026,"NEFTDR-CBIN0MPDCAQ-MANDISHULK KHATA-NE TBANK,MUM-HDFCH00727847455-MANDI SHULK SELF-CHQPAID-JOBAT",Contra,600000.00,,600000.00,H D F C Bank Jhabua 50200060244460,Cash,48847.59,0000000000000176
09-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN00995539095,Receipt,,13940.00,13940.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,62787.59,AXNPN00995539095
09-01-2026,IMPS-600911143692-SHRIJAYANTTRADERS-HD FC-XXXXXXXXXX7073-PAID,Receipt,,409512.00,409512.00,H D F C Bank Jhabua 50200060244460,A,472299.59,0000600911143692
09-01-2026,"NEFTDR-ICIC0004061-TULSITRADERS-NETBAN K,MUM-HDFCH00732422525-BILL",Payment,192450.00,,192450.00,H D F C Bank Jhabua 50200060244460,A,279849.59,HDFCH00732422525
09-01-2026,"NEFTDR-BKID0009801-SHREEKESHRIYATRADI NGBAG-NETBANK, MUM-HDFCH00732420049-BIL L",Payment,136624.00,,136624.00,H D F C Bank Jhabua 50200060244460,A,143225.59,HDFCH00732420049
09-01-2026,"NEFTDR-KKBK0000826-RAJINDUSRIESDAHOD- NETBANK,MUM-HDFCH00732420927-BILL",Payment,100000.00,,100000.00,H D F C Bank Jhabua 50200060244460,A,43225.59,HDFCH00732420927
10-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN01005695656,Receipt,,5385.00,5385.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,48610.59,AXNPN01005695656
11-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW,Receipt,,37320.00,37320.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,85930.59,AXNPN01114431934
12-01-2026,ACCOUNT-VIRENDRAK,Receipt,,905.00,905.00,H D F C Bank Jhabua 50200060244460,A,86835.59,AXNPN01221997147
12-01-2026,UMARRATANLALGANDHI-AXNPN01114431934,Payment,31848.00,,31848.00,H D F C Bank Jhabua 50200060244460,A,54987.59,0000000288464854
13-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN01221997147 50200091095120-TPT-BILL-BAJARANGNAMKIN BHANDAR,Receipt,,48235.00,48235.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,103222.59,AXNPN01330757075
13-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN01330757075 50200031127073-TPT-PAID-SHRIJAYANTTRAD ERS SELF-CHQPAID-JOBAT SELF-CHQPAID-JOBAT 50200054709856-TPT-AMIT-AMITVIRENDRAKU MARGANDHI,Receipt,,1536508.00,1536508.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,1639730.59,0000000158519727
13-01-2026,"NEFTDR-CBIN0MPDCAQ-MANDISHULK KHATA-NE TBANK,MUM-HDFCH00739733381-MANDI SHULK",Payment,600000.00,,600000.00,H D F C Bank Jhabua 50200060244460,A,1039730.59,0000000000000161
13-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN01439921166,Payment,900000.00,,900000.00,H D F C Bank Jhabua 50200060244460,A,139730.59,0000000000000162
13-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN01547594957,Payment,40000.00,,40000.00,H D F C Bank Jhabua 50200060244460,A,99730.59,0000000287447496
13-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW,Payment,20000.00,,20000.00,H D F C Bank Jhabua 50200060244460,A,79730.59,HDFCH00739733381
14-01-2026,No Description,Receipt,,22545.00,22545.00,H D F C Bank Jhabua 50200060244460,A,102275.59,AXNPN01439921166
15-01-2026,No Description,Receipt,,53480.00,53480.00,H D F C Bank Jhabua 50200060244460,A,155755.59,AXNPN01547594957
17-01-2026,No Description,Receipt,,3945.00,3945.00,H D F C Bank Jhabua 50200060244460,A,159700.59,AXNPN01763671184
18-01-2026,ACCOUNT-VIRENDRAK,Receipt,,13418.00,13418.00,H D F C Bank Jhabua 50200060244460,A,173118.59,AXNPN01871316788
19-01-2026,UMARRATANLALGANDHI-AXNPN01763671184,Receipt,,2985.00,2985.00,H D F C Bank Jhabua 50200060244460,A,176103.59,AXNPN01979272113
20-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN01871316788,Receipt,,1180.00,1180.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,177283.59,AXNPN02087657874
20-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN01979272113,Payment,35653.00,,35653.00,H D F C Bank Jhabua 50200060244460,A,141630.59,0000003873854500
20-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02087657874 ACHD-AXISBANK-696E169D0DF1CD1F050986A 50200031127073-TPT-PAID-SHRIJAYANTTRAD ERS 50200107568507-TPT-MANISHJIJHABUA-MANI SHKOTHARIANDCOMPANY,Receipt,,571182.00,571182.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,712812.59,0000000144661050
20-01-2026,"NEFTDR-UTIB0001793-TARUNTRADERSJOBAT NEW-NETBANK, MUM-HDFCH00749972796-TARUN BHAI",Payment,224300.00,,224300.00,H D F C Bank Jhabua 50200060244460,Tarun Traders Jobat,488512.59,0000000138944837
20-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02195362388,Payment,242673.00,,242673.00,H D F C Bank Jhabua 50200060244460,A,245839.59,HDFCH00749972796
21-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02204077378,Receipt,,9495.00,9495.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,255334.59,AXNPN02195362388
22-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM,Receipt,,27485.00,27485.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,282819.59,AXNPN02204077378
23-01-2026,No Description,Receipt,,154965.00,154965.00,H D F C Bank Jhabua 50200060244460,A,437784.59,AXNPN02312104181
24-01-2026,ENTAGGREGATORESCROW,Receipt,,11975.00,11975.00,H D F C Bank Jhabua 50200060244460,A,449759.59,AXNPN02421122269
25-01-2026,ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02312104181,Receipt,,27865.00,27865.00,H D F C Bank Jhabua 50200060244460,A,477624.59,AXNPN02528544283
25-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02421122269,Payment,200000.00,,200000.00,H D F C Bank Jhabua 50200060244460,A,277624.59,0000000258455989
25-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02528544283 50200054709856-TPT-AMIT-AMITVIRENDRAKU MARGANDHI,Payment,150000.00,,150000.00,H D F C Bank Jhabua 50200060244460,Amit Gandhi,127624.59,HDFCH00758553184
25-01-2026,"NEFTDR-KKBK0000826-RAJINDUSRIESDAHOD- NETBANK,MUM-HDFCH00758553184-BILL",Payment,90000.00,,90000.00,H D F C Bank Jhabua 50200060244460,A,37624.59,HDFCH00758551222
26-01-2026,"NEFTDR-BDBL0001230-SHREEPREMTRADERSI NDORE-NETBANK, MUM-HDFCH00758551222-BILL",Receipt,,875.00,875.00,H D F C Bank Jhabua 50200060244460,Prem Traders Indore,38499.59,AXNPN02636894071
27-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02636894071,Receipt,,1830.00,1830.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,40329.59,AXNPN02744600901
27-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02744600901 SIHGAKP0043F0304883414MPPASC-24/01/26,Payment,3408.00,,3408.00,H D F C Bank Jhabua 50200060244460,A,36921.59,000000000000000
28-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02851929406,Receipt,,2660.00,2660.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,39581.59,AXNPN02851929406
29-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM,Receipt,,2860.00,2860.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,42441.59,AXNPN02961159124
30-01-2026,ENTAGGREGATORESCROW,Receipt,,9155.00,9155.00,H D F C Bank Jhabua 50200060244460,A,51596.59,AXNPN03068425307
30-01-2026,ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN02961159124,Payment,40000.00,,40000.00,H D F C Bank Jhabua 50200060244460,A,11596.59,HDFCH00767447066
31-01-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN03068425307,Receipt,,85644.00,85644.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,97240.59,AXNPN03177702644
01-02-2026,"NEFTDR-BKID0009801-SHREEKESHRIYATRADI NGBAG-NETBANK, MUM-HDFCH00767447066-BIL L",Receipt,,6390.00,6390.00,H D F C Bank Jhabua 50200060244460,A,103630.59,AXNPN03286859158
02-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN03177702644,Receipt,,91565.00,91565.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,195195.59,AXNPN03393709604
03-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN03286859158,Receipt,,15860.00,15860.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,211055.59,AXNPN03402239948
06-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN03393709604,Payment,34734.00,,34734.00,H D F C Bank Jhabua 50200060244460,A,176321.59,HDFCH00785183310
06-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN03402239948,Payment,23850.00,,23850.00,H D F C Bank Jhabua 50200060244460,A,152471.59,HDFCH00785188660
07-02-2026,"INDORE-NETBANK,",Payment,54498.00,,54498.00,H D F C Bank Jhabua 50200060244460,A,97973.59,000000000000000
08-02-2026,MUM-HDFCH00785188660-BIL L EMI801020320CHQS80102032001210226801 020320,Receipt,,34932.00,34932.00,H D F C Bank Jhabua 50200060244460,A,132905.59,AXNPN03943121540
09-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN03943121540,Receipt,,3815.00,3815.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,136720.59,AXNPN04053133829
09-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04053133829 50200031127073-TPT-PAID-SHRIJAYANTTRAD ERS 801020320_17877152-1_PRP_INS_R_ERGO_MORT,Receipt,,812575.00,812575.00,H D F C Bank Jhabua 50200060244460,Phone Pyee,949295.59,0000000241701607
09-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04161757760 50200054709856-TPT-HDFCAACF6856C614-AMIT VIRENDRAKUMARGANDHI,Payment,1859.00,,1859.00,H D F C Bank Jhabua 50200060244460,Amit Gandhi,947436.59,000000000000000
10-02-2026,"NEFTDR-IDFB0041264-VAIBHAVLAXMISUGAR BROKER-NETBANK, MUM-HDFCH00795399251-BIL L",Receipt,,24795.00,24795.00,H D F C Bank Jhabua 50200060244460,Vaibhav Laxmi Sugar,972231.59,AXNPN04161757760
10-02-2026,NEFTCR-UTIB0001506-PHONEPELIMITED-PAYM ENTAGGREGATORESCROW ACCOUNT-VIRENDRAK UMARRATANLALGANDHI-AXNPN04271268659,Payment,100000.00,,100000.00,H D F C Bank Jhabua 50200060244460,A,872231.59,0000000258010663
